materia,grupo,aula
1541,B|4|54|||20251~S1,E26
2541,B|4|54|||20251~S1,E14
2546,B|4|54|||20251~S1,E31
3542,B|4|54|||20251~S1,E31
4542,B|4|54|||20251~S1,E25
5544,B|4|54|||20251~S1,X21
6541,B|4|54|||20251~S1,2A2
6547,B|4|54|||20251~S1,F36
8542,B|4|54|||20251~S1,F31
654H,B|4|54|||20251~S2,2A2
654I,B|4|54|||20251~S2,X11
754T,B|4|54|||20251~S2,C12
854Q,B|4|54|||20251~S2,2A2
654O,B|4|54|||20251~S2,F15
654P,B|4|54|||20251~S2,LM1
854S,B|4|54|||20251~S2,E37
854T,B|4|54|||20251~S2,LM1
4545,B|4|54|||20251~S2,E33
5546,B|4|54|||20251~S2,E16
6544,B|4|54|||20251~S2,E31
6546,B|4|54|||20251~S2,E37
1546,B|4|54|||20251~S2,E26
2545,B|4|54|||20251~S2,E31
3541,B|4|54|||20251~S2,E31
4541,B|4|54|||20251~S2,E37
5541,B|4|54|||20251~S2,E26
5547,B|4|54|||20251~S2,Y12
6543,B|4|54|||20251~S2,E12
7542,B|4|54|||20251~S2,E32
0540,B|4|54|||20251~S2,E32
7543,B|4|54|||20251~S3,LM1
754H,B|4|54|||20251~S3,E12
754I,B|4|54|||20251~S3,2A2
654F,B|4|54|||20251~S3,E16
654G,B|4|54|||20251~S3,T12
854H,B|4|54|||20251~S3,G25
1544,B|4|54|||20251~S3,Z21
2542,B|4|54|||20251~S3,E19
3543,B|4|54|||20251~S3,Z21
4544,B|4|54|||20251~S3,E33
5543,B|4|54|||20251~S3,F20
6545,B|4|54|||20251~S3,E33
1542,B|4|54|||20251~S3,E26
2543,B|4|54|||20251~S3,E26
2547,B|4|54|||20251~S3,E12
3545,B|4|54|||20251~S3,E28
4543,B|4|54|||20251~S3,E33
5545,B|4|54|||20251~S3,A11
6542,B|4|54|||20251~S3,A11
7541,B|4|54|||20251~S3,G23
854R,B|4|54|||20251~S3,F20
0540,A|4|54|||20251~S1,E33
2547,A|4|54|||20251~S1,E37
3543,A|4|54|||20251~S1,E21
3547,A|4|54|||20251~S1,G21
6544,A|4|54|||20251~S1,E33
654H,A|4|54|||20251~S1,E26
654I,A|4|54|||20251~S1,F20
9541,A|4|54|||20251~S1,E31
3541,A|4|54|||20251~S1,A11
5545,A|4|54|||20251~S1,F20
754T,A|4|54|||20251~S1,F14
854Q,A|4|54|||20251~S1,Z21
1546,A|4|54|||20251~S1,F34
2544,A|4|54|||20251~S1,X22
3542,A|4|54|||20251~S1,E32
4542,A|4|54|||20251~S1,U11
4545,A|4|54|||20251~S1,G24
5543,A|4|54|||20251~S1,F17
6541,A|4|54|||20251~S1,E24
654F,A|4|54|||20251~S1,F24
754H,A|4|54|||20251~S1,E17
854G,A|4|54|||20251~S1,F17
654G,A|4|54|||20251~S2,F20
754I,A|4|54|||20251~S2,F28
854H,A|4|54|||20251~S2,E25
654O,A|4|54|||20251~S2,F20
