materia,grupo,aula
4501,P|8|50|||20251,EE5
4501,Q|8|50|||20251,E1A
4501,R|8|50|||20251,E1A
4504,D|8|50|||20251,LCC
4504,E|8|50|||20251,L13
4505,D|8|50|||20251,LCC
4505,E|8|50|||20251,L13
5502,A1|8|50|||20251,E1A
5502,BC|8|50|||20251,E1A
5502,E|8|50|||20251,
6505,D|8|50|||20251,LCC
6505,E|8|50|||20251,L13
8505,D|8|50|||20251,E1A
850M,D|8|50|||20251,E1A
1502,B|8|50|||20251~S1,LAM
3503,B|8|50|||20251~S1,L14
3506,B|8|50|||20251~S1,LCC
4504,B|8|50|||20251~S1,L14
4506,B|8|50|||20251~S1,LAM
5504,B|8|50|||20251~S1,LCC
6502,B|8|50|||20251~S1,L14
6504,B|8|50|||20251~S1,LCC
7502,B|8|50|||20251~S1,LAM
8504,B|8|50|||20251~S1,L13
2503,B|8|50|||20251~S1,F13
3501,B|8|50|||20251~S1,
3504,B|8|50|||20251~S1,F13
4502,B|8|50|||20251~S1,F13
6501,B|8|50|||20251~S1,F13
7501,B|8|50|||20251~S1,E35
7506,B|8|50|||20251~S1,
750I,B|8|50|||20251~S1,EE5
8505,B|8|50|||20251~S1,F13
850J,B|8|50|||20251~S1,
850N,B|8|50|||20251~S1,
9505,B|8|50|||20251~S1,EE2
2502,B|8|50|||20251~S2,LCC
3505,B|8|50|||20251~S2,L13
4503,B|8|50|||20251~S2,LCC
4505,B|8|50|||20251~S2,L14
5503,B|8|50|||20251~S2,L14
5505,B|8|50|||20251~S2,LAM
6503,B|8|50|||20251~S2,L13
6505,B|8|50|||20251~S2,L14
7503,B|8|50|||20251~S2,L13
1501,B|8|50|||20251~S2,F13
1506,B|8|50|||20251~S2,
2504,B|8|50|||20251~S2,EE5
3502,B|8|50|||20251~S2,F13
4501,B|8|50|||20251~S2,
5506,B|8|50|||20251~S2,
6506,B|8|50|||20251~S2,
7504,B|8|50|||20251~S2,EE4
750F,B|8|50|||20251~S2,
8501,B|8|50|||20251~S2,
8509,B|8|50|||20251~S2,
850L,B|8|50|||20251~S2,
850O,B|8|50|||20251~S2,
1502,A|8|50|||20251~S1,L13
3503,A|8|50|||20251~S1,L13
3506,A|8|50|||20251~S1,LAM
4504,A|8|50|||20251~S1,LCC
5503,A|8|50|||20251~S1,L13
5505,A|8|50|||20251~S1,L14
6503,A|8|50|||20251~S1,LCC
7502,A|8|50|||20251~S1,L14
8504,A|8|50|||20251~S1,L13
1506,A|8|50|||20251~S1,
2504,A|8|50|||20251~S1,
3502,A|8|50|||20251~S1,EE4
4501,A|8|50|||20251~S1,F13
5502,A|8|50|||20251~S1,F13
6501,A|8|50|||20251~S1,EE4
750F,A|8|50|||20251~S1,
750I,A|8|50|||20251~S1,
8505,A|8|50|||20251~S1,EE5
850K,A|8|50|||20251~S1,
850M,A|8|50|||20251~S1,
850O,A|8|50|||20251~S1,
2502,A|8|50|||20251~S2,L14
